PCA1,PCA2,Cluster,Chemical Oxygen Demand
1.8699372552321156,0.7401558089388957,2,1115.0
1.5477824492805399,0.2681096588994917,1,940.0
3.3158214177181646,-0.9929405966565857,1,1290.0
1.648505229489852,0.1673038616242977,1,970.0
0.5955985280694006,1.1498046221779845,2,760.0
0.7354809360844741,1.1297560906122701,2,845.0
1.9422401109774574,0.6351378392221992,1,990.0
-0.6706202436079111,-0.48310059319897536,0,720.0
-0.733769897971098,0.18149030066950092,0,650.0
1.2293212341610487,0.6546959210332967,2,861.0
2.820284395699009,-0.16229921166421862,1,1105.0
7.377094153766475,-0.9737448482706034,1,1110.0
1.9888797475584503,0.08641585955373964,1,1060.0
0.6820311644362325,0.011814144773676302,2,875.0
0.18181925891385475,0.15713851617365554,2,810.0
1.74274851833187,0.025898925463957757,1,975.0
1.8004995636510486,-0.2270925931392677,1,1060.0
0.9614589469329721,1.0973679772823561,2,945.0
1.016007243048124,0.8592304546346253,2,840.0
1.2174528034667478,0.6576188600842375,2,900.0
2.4733765344303134,-1.321237130506161,1,1170.0
2.330361956255186,-0.4099089681558043,1,1030.0
2.518749427051151,-0.5299075832839649,1,1090.0
0.6512806612855299,0.2448837812671571,2,835.0
1.4261205790502107,1.0883505876103405,2,1100.0
0.7006412135967074,1.1923293234997148,2,920.0
0.7975676065520348,1.1784374276116605,2,870.0
1.7202856670002855,0.3552313189542565,1,840.0
-0.23180077201303048,0.248524371386891,2,760.0
3.1955116753898913,1.007493632436962,1,920.0
0.9614589469329721,1.0973679772823561,2,900.0
2.131887038845014,-0.391405234975449,1,940.0
1.632351471435044,-0.4859209356084977,1,860.0
-0.364681131753421,1.5227266116430227,2,760.0
0.7648336645049217,0.4412191843772821,2,990.0
2.547843536193484,-1.3097484713196197,1,900.0
0.18180745828092137,0.8735742609971167,2,940.0
0.49709816700677395,1.2790818221468592,2,790.0
0.3193322692445391,-0.5131391838819087,2,760.0
0.5129520802513196,1.2784666599832692,2,900.0
1.2176133232375685,0.4305905948735261,1,1000.0
1.2212193174625154,0.5856545455486537,2,845.96
-0.5517763066633079,1.2090339860878627,2,660.0
-0.7532090590682172,0.21306633161089097,0,690.0
-0.04663353601488799,-0.3455277181764906,2,860.0
1.2498797137787891,0.8085520765653795,2,845.96
0.07799336683400238,2.253799057642432,2,730.0
0.17986884372857026,1.6683705173011985,2,800.0
-0.7223087117873003,1.455509401329322,2,840.0
2.4251276171079525,-1.3464259969801082,1,970.0
2.461790258721309,-0.21168308492898222,1,910.0
-0.27091005434957904,1.1687790605031607,2,700.0
0.7094530704750758,1.3654630328837674,2,970.0
0.7896669671258392,0.783139120790243,2,880.0
0.5045439629770414,0.48349625357641085,2,870.0
1.8005588441606848,-0.7962713235527227,1,1000.0
0.15209173156728287,1.1048385020373295,2,760.0
0.22888154090737514,-0.3290929197032443,2,900.0
0.497498674408648,-0.3709064243019284,2,1000.0
-0.41311133286677026,-0.29465967505422025,0,750.0
1.3850106001606743,-0.7826934612336509,1,1000.0
2.1844859271556625,0.4005457393004649,1,830.0
0.4284423386064514,1.4633185240778037,2,850.0
2.597630834827698,-1.2593043369253436,1,950.0
1.0569826848039712,0.7365408796448486,2,780.0
-0.5834495537377358,1.5507672426177916,2,590.0
0.03832275481656683,1.5751548651459066,2,680.0
1.0597876283629233,1.256014674133516,2,930.0
-0.6950873157334265,0.6604036850088214,2,740.0
-0.15160706271286584,0.29295344490727687,2,760.0
-0.8254700485103315,0.22508016570916828,0,680.0
0.886124608782418,0.2527527715069639,2,840.0
0.7858272471298228,0.2654707217548435,2,810.0
0.9706903987347099,-1.529429372427008,1,820.0
2.8532845642983355,-0.09505411105740981,1,1100.0
0.5569881268034007,-0.09153341036753306,2,770.0
-0.7691206046705377,-0.3538233932301005,0,660.0
-0.7560552281593155,-0.8689434404734956,0,700.0
-1.662586261027066,-2.0467814914489435,0,730.0
-0.8293830744703486,-0.516268811719196,0,810.0
-2.149385785736797,-1.2877101368788983,0,660.0
-0.22456867852849569,2.131052288282334,2,730.0
0.7896669671258392,0.783139120790243,2,840.0
0.85381386047059,-2.0818483723846097,1,750.0
1.8922945814953636,-0.9805017605935394,1,840.0
0.6255327735213345,1.4334136119418812,2,1000.0
0.4014567830489612,1.2927895451727611,2,710.0
2.0020582564121123,0.2013438639242437,1,890.0
3.3385067069854983,0.06737834248637803,1,920.0
-0.24204663118817668,0.4161040774766181,2,520.0
-0.014016022613938032,2.0350097082800613,2,360.0
1.3813989106129483,0.2902993563437717,1,780.0
1.6156998396904672,0.5413034846165958,1,710.0
1.4313150151958296,0.6269672337403304,1,830.0
2.121692532519862,0.296042921736129,1,840.0
1.3552735045180304,1.020451856670729,2,845.96
0.4850573220032196,0.3678152701077946,2,780.0
0.4057119508336774,-0.5321478288727232,1,810.0
3.6022810578758473,-1.003550173907432,1,960.0
0.4046458271841612,0.1573061838037783,2,870.0
-0.40300745426370727,0.2747195158708902,2,730.0
0.4179088018636784,0.4350191349579238,2,700.0
-0.3101789415244875,0.8305851793916263,2,720.0
1.4185155448512823,0.7998841949632247,2,850.0
0.6135014225799776,-0.23526582026954942,2,845.96
-0.23432017037746483,0.41996794971256707,2,680.0
1.76656617826138,-0.2781518896971339,1,770.0
0.00023062465080290245,0.4981966915662672,2,790.0
0.3161868320127478,0.3969897556852363,2,880.0
-0.645155537544318,0.653247253793763,2,680.0
1.1669324955189706,-0.7038002591027986,1,760.0
1.3184437787656773,-1.5776137538436317,1,880.0
-1.5396444438663548,-0.9244044715708956,0,690.0
-0.3811190610122635,-0.12816245359777548,0,730.0
0.03743373947655585,0.20827946856156446,2,750.0
3.258292810334735,0.6497022545799026,1,910.0
1.8879394559916227,-0.8087950781790744,1,940.0
0.5563197625747967,-0.43857385375250224,1,840.0
0.2546591739563228,-0.5664210845658573,1,750.0
-0.37854166368035225,0.44229546409136944,2,700.0
-0.7106823355384779,-0.07761389325129951,0,690.0
1.7290551985174027,-0.5573607762881283,1,1000.0
3.1932572650760878,-1.5207257557475764,1,930.0
1.9637982271386454,-1.2194123078581336,1,850.0
0.17394766012937396,-0.9667855432199001,0,845.96
-0.3540445258845451,-0.07777720491138486,0,630.0
-0.6889067080197743,-0.9361473053236249,0,780.0
4.568943437324988,-2.4631188323096693,1,900.0
2.0417178902807516,-0.8933863654289023,1,650.0
1.1126430928433129,-1.2042954768787788,1,850.0
-0.027846973091824236,-0.06363516987984967,2,960.0
0.878407908679852,0.03182476328690741,2,1300.0
1.5040123729966453,-2.005612141032262,1,900.0
2.96821443955533,-2.96897712049171,1,1000.0
1.3098952649696662,0.5292099036083661,1,790.0
1.3534465200070733,-1.1878569205362843,1,820.0
-0.19147240730608625,-0.32476880557104615,0,930.0
-0.17730272891876908,0.013708225148028011,2,710.0
0.05970117123711584,0.09324246468629702,2,890.0
0.11509524239857061,1.6217313694349857,2,660.0
3.070482065480921,-0.9882245509946105,1,900.0
2.0822183012300717,-1.5802068301966348,1,900.0
4.250338110717479,-0.9912152256667287,1,1100.0
2.663235819139933,-0.41329467947937004,1,1000.0
2.318782967434745,0.26613800960020656,1,910.0
3.4863214682489216,-0.0706238904709128,1,970.0
2.643003727448536,-0.4679747897031475,1,970.0
0.504477303130521,0.4818487205764164,2,880.0
-1.164547756948482,-0.410651749905887,0,690.0
-0.7337170535190741,1.8618605869007532,2,660.0
-0.5689341347138065,0.5255060802992394,2,800.0
1.3030063490374242,-0.09489575346815181,1,960.0
0.5717106557056184,0.7518264115201679,2,790.0
0.49477514936998396,0.25291984103629706,2,840.0
-1.2488031188982287,-0.6815039492327698,0,700.0
0.6981102887607177,1.2502719244244744,2,850.0
1.4398371797450078,0.5665088563225728,1,820.0
-0.10534673880236871,0.2863232218697965,2,740.0
1.6951448660708446,-0.3814181180441619,1,840.0
0.9256787745058962,0.7415152812445833,2,845.96
0.03337495241948536,0.8356112831708101,2,740.0
-0.17171772779247893,-0.046329185727667525,2,740.0
2.0793301092859138,-0.27202701363516457,1,800.0
2.1101114113263106,0.46712817709687626,1,910.0
2.166012291217955,-1.2550228208515277,1,750.0
-0.261211132791253,0.3695563906172976,2,1000.0
-1.3333951939958422,-0.15447530952661304,0,710.0
-1.7217432115101312,0.6348087258582095,0,740.0
-3.872328105097977,-1.3220417831439328,0,600.0
-0.6554631762119111,0.7106473588914418,2,680.0
-0.7854050909872529,0.6733484061772353,2,820.0
-0.47445633314172475,0.227380009724323,2,780.0
-0.7597106422220002,-1.0378449318972947,0,920.0
-0.3158017542676558,-0.4780318913614092,0,880.0
-0.9032818262737708,0.46323773387565026,0,690.0
0.40889806527485595,0.7801326536046062,2,845.96
-1.6235285132535695,-1.6526345777280693,0,810.0
-3.406725923077676,-1.2785853790687505,0,570.0
-0.037420687513396424,-0.18073691542792603,2,670.0
-0.7367311217178778,0.43605281661362894,2,750.0
-1.0499592902967858,-0.3694951898458591,0,790.0
0.03349924462377953,1.4047637031753861,2,710.0
0.26301252446533757,0.5147993752521626,2,790.0
0.6433719555272095,-0.5678673413708804,1,760.0
0.021747725339714388,0.5526926289278923,2,770.0
-0.3096166969111419,0.9440072255659061,2,740.0
1.3194983759436383,-2.3805687439210494,1,820.0
-0.4230201122843478,-0.7505641989872933,0,800.0
0.6102366552472727,-1.4711392869800104,1,840.0
-1.3029978108186362,0.4053669836040836,0,600.0
-0.7309439445774101,-2.415599057128875,0,680.0
-3.083063324644069,0.7180732737031379,0,690.0
-0.4547909998080464,0.4515667507761143,2,660.0
1.2730116056352039,-1.7997645706523728,1,970.0
-0.5580988308475322,0.24102508917309146,2,660.0
-2.151428505142845,-1.6888192861933027,0,660.0
-2.9946731216922866,-0.02821955357357787,0,470.0
-1.4310373386081536,0.3694524598010827,0,620.0
-2.0049346138337603,-0.8560600520629144,0,650.0
-1.258692992507368,-0.4530812323514772,0,770.0
-0.7804284403605293,0.04588503952359501,0,740.0
0.7347742119162343,1.0739346100473246,2,870.0
-0.4399981481458865,-0.8023965201620229,0,950.0
-1.447877056811032,1.6796318674373485,2,650.0
0.3288529826642562,0.22077772846235294,2,800.0
-0.6252473509870734,0.3082289540232207,2,760.0
0.5590890268899807,-0.7827928184973024,1,760.0
0.7713714752252303,0.8959497626701804,2,890.0
1.4218544331166982,1.1399135398061533,2,880.0
-0.617267243700643,-0.492404455182727,0,660.0
-2.7211069042517706,-0.6415697026254416,0,600.0
-2.587333015426998,-0.8318252232995242,0,870.0
-1.1165961854535726,-0.35994451142282197,0,690.0
-0.33865485019437264,-0.8778154974724938,0,770.0
-0.12294538485443059,-0.7952292505042734,0,760.0
-1.0185177365840707,-0.2029190371627778,0,800.0
0.2415794053810337,-1.0185569551391211,1,860.0
-0.14317710993612662,-0.6755127517178113,0,860.0
0.8448175159458334,-0.7694789359212681,1,800.0
0.29396678768056916,-0.3450495572641072,2,770.0
0.16648822296223814,1.0435381915354476,2,780.0
-1.2154932733931048,0.7875990399720681,0,800.0
-1.0749943382206704,-1.0469228386438276,0,840.0
0.018152506719125456,-1.6708644283478773,0,820.0
-1.7716210737649252,-1.4603268451614333,0,650.0
-0.38816563112281477,0.32851509495216086,2,690.0
-2.059412102967722,-1.0736002824277222,0,650.0
-3.845331389678632,-1.212408435848214,0,550.0
-3.845331389678632,-1.212408435848214,0,450.0
-0.4869985581986373,0.7983478479415423,2,650.0
0.17878601074523318,-1.1230597727034568,1,1000.0
-0.9697453936460224,-0.9518191019393836,0,760.0
-0.5003907054365234,0.060014544774874834,0,720.0
-1.888347767898829,-0.5372331389071233,0,740.0
-0.9983827370191868,-0.9477146781542767,0,670.0
-1.6779022641435353,-0.8486660114846303,0,720.0
-3.2941221768645503,-0.8966364723083063,0,590.0
-1.4916265791346273,-1.0464463090980756,0,740.0
-0.17724999456286228,-1.143455685836416,0,845.96
-2.5926101516350624,-0.20266170282813165,0,610.0
-3.8050668192256967,-0.9335942053904027,0,490.0
-5.166513605935192,-0.6315916781524932,0,570.0
-0.8590004275153126,-0.7966090458919828,0,650.0
-0.6778725244430446,-1.7388755244805079,0,730.0
-1.8758689704862235,-0.08169696069835479,0,590.0
-2.0432622178862068,-0.7929869214067709,0,660.0
-3.4833378908888584,-1.5521901485685414,0,560.0
-0.5401004106129964,-0.6762039029221061,0,750.0
-1.038960967676881,-0.20164611477721547,0,760.0
-3.9660736305758992,-0.061733945796735544,0,620.0
-3.1939581349049937,-0.9126494885561748,0,590.0
-1.1270165898539046,-0.758195848928803,0,690.0
-0.8859971429346574,-0.9062423931877023,0,730.0
-0.8529816211146429,-0.8550515445854413,0,770.0
-2.890062226677799,-0.9495767728418809,0,660.0
-1.104042433925105,-0.8174113722391251,0,670.0
-1.6531039075469858,-1.0216456162846574,0,780.0
0.45692947123969957,-0.19069521492945407,2,1100.0
-0.2898764094616015,0.25519092759262585,2,660.0
0.011072941244259645,0.6101453548433289,2,670.0
-0.9578333545911363,-0.32677629290260113,0,720.0
-2.3627547940703155,-0.357393597963149,0,700.0
0.5560938644996167,-1.5242733479700612,1,690.0
-0.19796124654766345,0.5282594661554632,2,780.0
-2.419363615570851,-0.6815026384134693,0,630.0
-1.6322157113179403,-1.0822192580973067,0,720.0
-1.13703490280201,-0.6416002660395531,0,770.0
-0.2552589862371027,0.3094663589238444,2,840.0
0.05169975912318853,-0.835761833505643,0,845.96
-0.8031408372573244,0.22022276282594908,0,720.0
-3.355783702936774,-0.20346893411063316,0,530.0
-1.0584657812397382,-0.652861121039718,0,720.0
-2.644866595612821,-0.08498363530559967,0,660.0
-0.4316015573431624,-0.12092709115608069,0,770.0
-2.6004922518625206,-0.08802937784542327,0,460.0
0.002403431547676586,-0.12555064254532178,2,880.0
-0.23645638309811226,0.42193120761910835,2,910.0
-0.26159755063725376,-0.4891148383895499,0,820.0
1.6383751581897885,-0.6528955022940105,1,1100.0
-0.27661270156268164,0.8816970967672505,2,730.0
1.4081432610987332,-0.1066502413468879,1,850.0
-0.29098900560703805,0.3162444216552225,2,860.0
-0.30360490323765343,0.48913507246923754,2,870.0
-0.22035260390281675,0.24854065903639425,2,930.0
-0.10343697247965997,0.8585339141944514,2,750.0
2.108414799166577,-1.1233225562449152,1,1300.0
1.7098788038330703,-0.8918060495586048,1,1200.0
1.5449708596041059,-0.47339718098214595,1,1000.0
-0.9287276265289255,0.011217127697277542,0,680.0
3.156660368376793,-1.168344299360193,1,1300.0
0.8478224390443444,-0.24506254243261705,2,950.0
0.06519682618347708,-0.021047824980985976,2,900.0
-0.39297724823434593,0.44602151939279633,2,940.0
-0.15755920926701622,0.3530434766007301,2,940.0
-0.41820941010527635,0.6174062120105868,2,760.0
0.07270726723870202,0.14730114785635667,2,840.0
0.3796289518493138,-0.18458744220030388,2,840.0
1.6208296307511285,-0.8840144106612053,1,900.0
-0.24081150860185294,0.5936378900335733,2,950.0
0.7104508684784155,-0.02215576135577113,2,845.96
1.6233588256859528,1.663044524113047,2,845.96
0.055250537657213675,1.6303085627295042,2,820.0
1.0361781035698325,-0.8561424805824007,1,910.0
-1.5228726670521564,-0.9251511857788801,0,740.0
-0.1313683425517819,-1.2635342654570547,0,845.96
-0.3856907545942487,1.8679027738668381,2,640.0
0.15342284645101606,1.5586582387788426,2,790.0
-0.6346877457156058,0.19442227447513327,0,700.0
-0.09655092213992968,0.6288846308552265,2,820.0
-0.16369944227947086,0.6960884957053557,2,740.0
-0.4701559744032486,0.3419233807210195,2,770.0
0.38769047765602976,0.15807920842064196,2,960.0
-1.9009607999369331,0.48941245232263475,0,830.0
0.29918537659840055,-0.05624112930156578,2,920.0
0.6019338602673393,0.9202342700653963,2,780.0
0.19570549931653725,-0.15325550309479316,2,1000.0
0.7814061949989644,0.7843230891897931,2,910.0
1.8338236836086914,0.742017583079169,1,1200.0
1.902673393753846,-1.3191830096935169,1,1300.0
0.10681879666546969,1.9667396464461528,2,720.0
0.07432319409755136,0.943245039391734,2,1000.0
0.6189735580097778,-0.38500253857088607,2,1100.0
0.5548367246977765,1.8958994959639246,2,790.0
2.764360416640091,0.8306831658650448,1,1300.0
0.20760851088268034,1.037644659946576,2,820.0
0.0828758550282334,-1.6209039040727968,0,1000.0
1.657551552874121,-0.3184502290235342,1,920.0
1.783138342145722,-0.10944459389486241,1,910.0
2.953452450884372,-4.044307806590105,1,1300.0
-4.324508807429503,-0.3525264928678851,0,610.0
0.08190194315115794,-0.023442072188965206,2,930.0
-0.04235373123671003,0.22137202942387615,2,810.0
-0.1218131496811529,0.17683771426797482,2,670.0
0.28454853096268756,1.2536225534281533,2,810.0
0.2144830347508567,0.6944943992064346,2,800.0
1.2092875394160358,-0.7065565871449547,1,880.0
0.05654585568563168,-0.24681319056551076,2,920.0
0.3592293276599136,-0.4086689416165796,2,990.0
1.0249372943360608,-0.2803899058184709,1,1000.0
-0.8615791063893843,-0.05598673715285164,0,750.0
0.3239401262915401,-0.0038663122997548986,2,930.0
0.628944116919801,0.18108158635423538,2,840.0
0.7564486001737529,-0.12674926722774382,1,950.0
-0.30602757608527703,1.2856577929999506,2,760.0
0.6146411188394455,-0.160690510364828,2,840.0
0.9578051810221484,-0.20821713155947932,1,1100.0
1.2469401331223955,-1.3387032065790374,1,940.0
-0.47451109990698925,0.5136300631354844,2,790.0
0.6310223306729728,-0.562783167567127,1,910.0
0.9515765167622245,-1.4049018266849567,1,1100.0
0.5607184949819474,-0.8356349579688054,1,960.0
-0.602409562056882,1.2262334777561616,2,1000.0
-0.18590096506070775,-1.3692210514209406,0,845.96
-0.35327943613912893,0.8943423806786212,2,720.0
1.8398088255271547,-1.1424046832555537,1,960.0
1.763950054380132,-0.7317874535764946,1,870.0
2.663235819139933,-0.41329467947937004,1,910.0
0.28741202181187425,0.8551243994828869,2,820.0
0.9738615727890638,0.47546863668241734,2,850.0
0.20315665986212744,0.5842722001560041,2,860.0
0.995850472082291,0.06594391439601571,1,960.0
2.6955433352495484,0.8931549149862213,1,910.0
2.718987524019253,0.039353618642848684,1,1100.0
0.009936925546011976,0.2698002850938534,2,780.0
2.467813945476051,-0.3786576516144945,1,1100.0
-0.8178506222473377,1.4808024761729432,2,880.0
0.5966234261867692,-0.10218536809423578,2,830.0
1.7221224939686925,0.8781580418961866,2,1100.0
1.599113283742061,-0.594659729002335,1,920.0
1.9802287770606049,-0.13934950603078514,1,880.0
0.8565072557374527,-0.027587462665822588,1,920.0
0.7004345879396666,0.9653536791067611,2,980.0
-0.7709460868804492,1.0710209146878806,2,760.0
-1.19212367212956,1.0211973916640067,2,680.0
0.026525129646280617,0.26907988129474775,2,890.0
0.1278066481053462,0.08348130299222885,2,920.0
0.2957279273137129,0.7420869866824151,2,840.0
2.6887971331087894,-0.11911642108465478,1,810.0
0.2502797139673125,0.689363869475051,2,810.0
0.09705577834494546,0.1421543304754696,2,810.0
0.03949499808134128,1.1193192496800948,2,720.0
-3.3975642425295343,0.3750036355271976,0,490.0
-2.489335800181139,0.19056685360286127,0,845.96
-2.12609425317978,0.2979884352151897,0,540.0
-0.4406213214207305,0.7900437814951886,2,620.0
0.9436120189805116,2.3534260581714292,2,870.0
1.6785589792403286,2.1329306706194417,2,1000.0
0.673236611438604,2.161857959239334,2,780.0
1.6836361359088343,1.4988245511480656,2,960.0
1.7999157860434332,4.898837356990693,2,760.0
-0.1500574290908348,1.2616464124528992,2,740.0
-0.29875096076487395,1.4573544526550402,2,990.0
0.016592015743432144,0.897253628988118,2,845.96
0.24279232585519675,0.748016851439541,2,890.0
0.6239078191737408,1.2033270744110909,2,830.0
0.23408207484771537,1.0914302162684713,2,860.0
1.7312850894492926,1.046270221053619,2,960.0
0.7770074625918137,1.1813841934060962,2,850.0
0.4002470947770105,0.5543672880200814,2,970.0
0.286060719577541,1.0280576483552843,2,910.0
0.49054468268023804,1.1681755524655777,2,830.0
0.6802415894073071,0.9682478240834389,2,930.0
1.7029244454949586,0.47287931819866186,1,990.0
1.2967751216931807,1.3305800042629226,2,910.0
-0.672580693662722,2.075132266137053,2,720.0
-0.10164613378592394,2.394705458335776,2,760.0
0.01613350937408112,1.805340379422085,2,810.0
-0.4797131481772102,0.36849073855680015,2,770.0
0.5113271259037258,1.048380122452479,2,950.0
-0.5497919528344378,0.6938450303772065,2,820.0
0.010362069941349144,1.0116491602909163,2,840.0
-0.45111216619255307,1.0218668060119858,2,780.0
0.2383779198418201,1.488902264267461,2,920.0
0.47559710653379045,1.055158185183857,2,930.0
0.23479091374126942,-0.18098744675239892,2,845.96
-0.11459331588757475,1.5970714357420221,2,760.0
0.1712293997022789,1.5561061291175902,2,860.0
0.3461046706390554,0.6756298360402703,2,930.0
0.015432580492373211,0.15550999542657037,2,920.0
0.33138549155059716,2.3276702943816114,2,760.0
-0.5174844367248222,2.0002946248427973,2,820.0
0.500512375997751,0.8805047369749563,2,930.0
-0.09736468085588619,1.8249215885181072,2,840.0
0.39445058763960616,0.49596112249487717,2,890.0
0.17967374454308377,1.5548958503091612,2,850.0
0.02959811174501825,0.9513123121581777,2,960.0
-0.4000838320739347,1.1230845803357081,2,960.0
0.0016518189338677383,1.3550625251198467,2,920.0
0.25848858492143445,1.8281848949024053,2,890.0
-0.2254741006941341,0.7592079822891291,2,820.0
0.1560595242925633,1.5599374260545324,2,830.0
-0.9239860831791842,0.6981816742896598,2,860.0
-1.0846384930137316,-0.5339502221691259,0,910.0
0.22756316993584522,1.3210268787899382,2,920.0
-0.1550624972359904,0.12899455248346098,2,820.0
-0.20144174877546026,1.0995856273376114,2,860.0
-0.4567045466557264,0.511077953474232,2,880.0
0.3971407507042576,1.5220704827876819,2,970.0
-0.2747839871505589,0.48500433827525186,2,980.0
-0.45400608932173214,0.6225367417419704,2,780.0
0.4957077716134036,1.3944408158188013,2,920.0
1.1677674773131184,1.2981184089131843,2,1100.0
-0.042413011746346055,0.7905507598373309,2,880.0
-0.9344472288904145,1.3790396990012597,2,840.0
-0.6963694591384283,1.5143427982867164,2,790.0
-0.5346678167012425,0.41040643284683875,2,890.0
-1.2154932733931048,0.7875990399720681,0,1000.0
-0.8805027695304564,0.2905475435732907,0,920.0
-0.2805212137783259,-0.1425805576634074,0,920.0
-0.9822494404763573,1.1621998269168068,2,830.0
-1.1191748643276442,0.380677797316309,0,800.0
-0.9808273312608343,0.5335888250318709,0,870.0
-0.8028403516759834,0.21852260900819687,0,1000.0
-0.26832436274832483,0.8245864061672395,2,900.0
-0.3607351104290894,0.43974335443011703,2,920.0
-0.956056907961466,0.24213933342206465,0,820.0
-0.9805226985448212,0.0745633852015855,0,820.0
-0.35665327042890843,0.03941349462270372,2,800.0
0.6647020695869202,0.29277341043263605,2,830.0
-1.0900213822273528,0.0359915101018165,0,750.0
-0.19179759398239887,0.5866130108629097,2,850.0
-0.010545032096134698,0.3878955612892,2,900.0
0.06835214173496129,0.31900783027082175,2,900.0
